qid,docid,docno,rank,score,query
1,11516,11516,414,7.527438519585763, rooms AND rescue AND nottingham
1,11709,11709,415,7.527438519585763, rooms AND rescue AND nottingham
1,11910,11910,416,7.527438519585763, rooms AND rescue AND nottingham
1,11961,11961,417,7.527438519585763, rooms AND rescue AND nottingham
1,12073,12073,418,7.527438519585763, rooms AND rescue AND nottingham
1,12079,12079,419,7.527438519585763, rooms AND rescue AND nottingham
1,12106,12106,420,7.527438519585763, rooms AND rescue AND nottingham
1,12140,12140,421,7.527438519585763, rooms AND rescue AND nottingham
1,12366,12366,422,7.527438519585763, rooms AND rescue AND nottingham
1,12825,12825,423,7.527438519585763, rooms AND rescue AND nottingham
1,12988,12988,424,7.527438519585763, rooms AND rescue AND nottingham
1,13143,13143,425,7.527438519585763, rooms AND rescue AND nottingham
1,13307,13307,426,7.527438519585763, rooms AND rescue AND nottingham
1,13356,13356,427,7.527438519585763, rooms AND rescue AND nottingham
1,13402,13402,428,7.527438519585763, rooms AND rescue AND nottingham
1,13661,13661,429,7.527438519585763, rooms AND rescue AND nottingham
1,5139,5139,430,7.4206789376010605, rooms AND rescue AND nottingham
1,5145,5145,431,7.4206789376010605, rooms AND rescue AND nottingham
1,6651,6651,432,7.4206789376010605, rooms AND rescue AND nottingham
1,7322,7322,433,7.4206789376010605, rooms AND rescue AND nottingham
1,8784,8784,434,7.4206789376010605, rooms AND rescue AND nottingham
1,9895,9895,435,7.4206789376010605, rooms AND rescue AND nottingham
1,10244,10244,436,7.4206789376010605, rooms AND rescue AND nottingham
1,10849,10849,437,7.4206789376010605, rooms AND rescue AND nottingham
1,12302,12302,438,7.4206789376010605, rooms AND rescue AND nottingham
1,13019,13019,439,7.4206789376010605, rooms AND rescue AND nottingham
1,23,23,440,7.317036228463795, rooms AND rescue AND nottingham
1,1296,1296,441,7.316905290273517, rooms AND rescue AND nottingham
1,1495,1495,442,7.316905290273517, rooms AND rescue AND nottingham
1,1679,1679,443,7.316905290273517, rooms AND rescue AND nottingham
1,3904,3904,444,7.316905290273517, rooms AND rescue AND nottingham
1,4674,4674,445,7.316905290273517, rooms AND rescue AND nottingham
1,5725,5725,446,7.316905290273517, rooms AND rescue AND nottingham
1,5806,5806,447,7.316905290273517, rooms AND rescue AND nottingham
1,6594,6594,448,7.316905290273517, rooms AND rescue AND nottingham
1,6655,6655,449,7.316905290273517, rooms AND rescue AND nottingham
1,6876,6876,450,7.316905290273517, rooms AND rescue AND nottingham
1,7959,7959,451,7.316905290273517, rooms AND rescue AND nottingham
1,10258,10258,452,7.316905290273517, rooms AND rescue AND nottingham
1,10267,10267,453,7.316905290273517, rooms AND rescue AND nottingham
1,10343,10343,454,7.316905290273517, rooms AND rescue AND nottingham
1,10727,10727,455,7.316905290273517, rooms AND rescue AND nottingham
1,11383,11383,456,7.316905290273517, rooms AND rescue AND nottingham
1,11677,11677,457,7.316905290273517, rooms AND rescue AND nottingham
1,11787,11787,458,7.316905290273517, rooms AND rescue AND nottingham
1,12393,12393,459,7.316905290273517, rooms AND rescue AND nottingham
1,13125,13125,460,7.316905290273517, rooms AND rescue AND nottingham
1,334,334,461,6.929297380721701, rooms AND rescue AND nottingham
1,938,938,462,6.779765075497935, rooms AND rescue AND nottingham
1,605,605,463,6.7343508835677754, rooms AND rescue AND nottingham
1,127,127,464,6.723533572034047, rooms AND rescue AND nottingham
1,15465,15465,465,6.6119950717088765, rooms AND rescue AND nottingham
1,15788,15788,466,6.6119950717088765, rooms AND rescue AND nottingham
1,16217,16217,467,6.6119950717088765, rooms AND rescue AND nottingham
1,16224,16224,468,6.6119950717088765, rooms AND rescue AND nottingham
1,16686,16686,469,6.6119950717088765, rooms AND rescue AND nottingham
1,17237,17237,470,6.6119950717088765, rooms AND rescue AND nottingham
1,14662,14662,471,6.591171694783825, rooms AND rescue AND nottingham
1,982,982,472,6.553321069431348, rooms AND rescue AND nottingham
1,14613,14613,473,6.449001308232495, rooms AND rescue AND nottingham
1,15934,15934,474,6.449001308232495, rooms AND rescue AND nottingham
1,262,262,475,6.439042581621906, rooms AND rescue AND nottingham
1,854,854,476,6.439042581621906, rooms AND rescue AND nottingham
1,734,734,477,6.387988569647011, rooms AND rescue AND nottingham
1,683,683,478,5.962116455212341, rooms AND rescue AND nottingham
1,655,655,479,5.911530143322438, rooms AND rescue AND nottingham
1,302,302,480,5.867420105715842, rooms AND rescue AND nottingham
1,44,44,481,5.580570947512108, rooms AND rescue AND nottingham
1,581,581,482,5.5363028906731575, rooms AND rescue AND nottingham
1,510,510,483,5.3728640089412085, rooms AND rescue AND nottingham
1,879,879,484,5.327823788598153, rooms AND rescue AND nottingham
1,333,333,485,5.268818876038961, rooms AND rescue AND nottingham
1,759,759,486,5.218764972285072, rooms AND rescue AND nottingham
1,630,630,487,5.211216050577153, rooms AND rescue AND nottingham
1,94,94,488,5.035470998558277, rooms AND rescue AND nottingham
1,986,986,489,4.792542208577878, rooms AND rescue AND nottingham
1,927,927,490,4.790468759563939, rooms AND rescue AND nottingham
1,93,93,491,4.724016512822798, rooms AND rescue AND nottingham
1,746,746,492,4.681746217601021, rooms AND rescue AND nottingham
1,626,626,493,4.650549841018701, rooms AND rescue AND nottingham
1,682,682,494,4.569271459671398, rooms AND rescue AND nottingham
1,248,248,495,4.542873646381563, rooms AND rescue AND nottingham
1,346,346,496,4.236310539168867, rooms AND rescue AND nottingham
1,618,618,497,4.1034153487377685, rooms AND rescue AND nottingham
1,632,632,498,4.040046208856237, rooms AND rescue AND nottingham
1,105,105,499,3.968583995973913, rooms AND rescue AND nottingham
1,590,590,500,3.868326246968561, rooms AND rescue AND nottingham
1,523,523,501,3.8362815100798513, rooms AND rescue AND nottingham
1,685,685,502,3.7237860739985393, rooms AND rescue AND nottingham
1,33,33,503,3.6909518871976537, rooms AND rescue AND nottingham
1,735,735,504,3.620688388385517, rooms AND rescue AND nottingham
1,548,548,505,3.6123877817120493, rooms AND rescue AND nottingham
1,665,665,506,3.5958053545722763, rooms AND rescue AND nottingham
1,668,668,507,3.5958053545722763, rooms AND rescue AND nottingham
1,872,872,508,3.3645762210614794, rooms AND rescue AND nottingham
1,623,623,509,3.3289257183187253, rooms AND rescue AND nottingham
1,874,874,510,3.1853646884899662, rooms AND rescue AND nottingham
1,853,853,511,2.99825013954172, rooms AND rescue AND nottingham
1,77,77,512,2.9811669028065326, rooms AND rescue AND nottingham
1,656,656,513,2.876699940314587, rooms AND rescue AND nottingham
1,911,911,514,2.7903806844640724, rooms AND rescue AND nottingham
1,284,284,515,2.717906395601786, rooms AND rescue AND nottingham
1,434,434,516,2.662582398572094, rooms AND rescue AND nottingham
1,837,837,517,2.640212609308656, rooms AND rescue AND nottingham
1,603,603,518,2.609465751249424, rooms AND rescue AND nottingham
1,224,224,519,2.558426932268644, rooms AND rescue AND nottingham
1,651,651,520,2.5214391098842652, rooms AND rescue AND nottingham
1,780,780,521,2.4737541935120526, rooms AND rescue AND nottingham
1,823,823,522,2.383598003718131, rooms AND rescue AND nottingham
1,265,265,523,2.3727884432034214, rooms AND rescue AND nottingham
1,403,403,524,2.3594237984130086, rooms AND rescue AND nottingham
1,512,512,525,2.2772702144863577, rooms AND rescue AND nottingham
1,364,364,526,2.250338709006368, rooms AND rescue AND nottingham
1,313,313,527,2.221660759043344, rooms AND rescue AND nottingham
1,793,793,528,2.191428118945339, rooms AND rescue AND nottingham
1,386,386,529,2.1754739830374334, rooms AND rescue AND nottingham
1,781,781,530,2.1575325449535847, rooms AND rescue AND nottingham
1,182,182,531,2.148672344342343, rooms AND rescue AND nottingham
1,212,212,532,2.0382649926299585, rooms AND rescue AND nottingham
1,216,216,533,1.9762230287507467, rooms AND rescue AND nottingham
1,907,907,534,1.9413856771314066, rooms AND rescue AND nottingham
1,670,670,535,1.5320844638779545, rooms AND rescue AND nottingham
1,180,180,536,1.3642978878895313, rooms AND rescue AND nottingham
1,65,65,537,1.179975824684984, rooms AND rescue AND nottingham
1,435,435,538,1.0688676144913947, rooms AND rescue AND nottingham
1,271,271,539,1.0189116120943875, rooms AND rescue AND nottingham
1,75,75,540,1.0032813860351657, rooms AND rescue AND nottingham
1,834,834,541,0.9752310831876192, rooms AND rescue AND nottingham
1,175,175,542,0.9556376969885629, rooms AND rescue AND nottingham
1,61,61,543,0.9401828708880364, rooms AND rescue AND nottingham
1,757,757,544,0.9285037529584703, rooms AND rescue AND nottingham
1,895,895,545,0.8143390107009353, rooms AND rescue AND nottingham
1,137,137,546,0.8055625671667505, rooms AND rescue AND nottingham
1,962,962,547,0.5533738603851458, rooms AND rescue AND nottingham
1,845,845,548,0.5142165215641257, rooms AND rescue AND nottingham
1,295,295,549,0.5132077676135047, rooms AND rescue AND nottingham
1,390,390,550,0.511702035800616, rooms AND rescue AND nottingham
1,565,565,551,0.462408962977498, rooms AND rescue AND nottingham
